file,page_num,line_num,text,split_ws,split_we,lang,lang_score,perplex,word_count,char_count,garbage_density,symbol,upper,repeated,ldl_fuses,fused_words,gibberish,word_weird,vowel_ratio,rot_ratio,quality_score,categ,caps_header
CTX199603106,1,1,3444/74,,,,0.0,0.0,0,7,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Non-text,False
CTX199603106,1,2,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX199603106,1,3,NÁLEZOVÁ ZPRÁVA O ARCHEOLOGICKÉM VÝZKUMU V DOMĚ ČP. 193/1 NA,,,ces,1.0,45.25,10,60,0.0,0,0,0,0,0,0,0.0,0.4222,0.5333,0.8439,Clear,True
CTX199603106,1,4,KŘIŽOVNICKÉN NÁMĚSTÍ NA STARÉM MĚSTĚ PRAŽSKÉM,,,ces,1.0,53.75,6,45,0.0,0,0,0,0,0,0,0.0,0.35,0.375,0.9228,Clear,True
CTX199603106,1,5,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX199603106,1,6,Číslo vý=kumu 21/93,,,ces,0.75,252.0,3,19,0.0526,1,0,0,0,0,0,0.1333,0.4545,0.5455,0.6932,Noisy,False
CTX199603106,1,7,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX199603106,1,8,Obsah :,,,ces,0.75,520.0,2,7,0.1429,0,0,0,0,0,0,0.0,0.4,0.6,0.6701,Noisy,False
CTX199603106,1,9,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX199603106,1,10,1. Dějiny objektu 1,,,ces,1.0,48.25,4,19,0.0,0,0,0,0,0,0,0.0625,0.4615,0.5385,0.8123,Clear,False
CTX199603106,1,11,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX199603106,1,12,"2, Popis nálezu i - 3",,,ces,0.979,260.0,6,21,0.0,0,0,0,0,0,0,0.0833,0.5,0.6667,0.7306,Clear,False
CTX199603106,1,13,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX199603106,1,14,3. Vyhodnocení nálezu 3 - 4,,,ces,0.9968,40.0,6,27,0.0,0,0,0,0,0,0,0.0833,0.4706,0.7059,0.7702,Clear,False
CTX199603106,1,15,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX199603106,1,16,4. Literatura 5,,,ces,0.75,324.0,3,15,0.0,0,0,0,0,0,0,0.0833,0.5,0.2,0.6921,Noisy,False
CTX199603106,1,17,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX199603106,1,18,5. Popis fotografiíaplánků 5,,,ces,0.9999,404.0,4,28,0.0,0,0,0,0,1,0,0.0625,0.4545,0.3636,0.7581,Clear,False
CTX199603106,1,19,,,,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Empty,False
CTX199603106,1,20,6. Fotogra f 1 e 1 - 3,,,ces,0.75,112.0,8,22,0.0,0,0,0,0,0,0,0.3063,0.4444,0.3333,0.6338,Noisy,False
